system size,filling range,absolute error,relative error
14,"[1.0, 100.0]",4.263256414560601e-14,2.6217134903683964e-15
14,"[1.0, 100.0]",1.0658141036401503e-14,1.6980751316504685e-15
15,"[1.0, 100.0]",4.263256414560601e-14,2.225941583075058e-15
15,"[1.0, 100.0]",6.394884621840902e-14,3.1422526981778942e-15
15,"[1.0, 100.0]",7.105427357601002e-14,2.8301890171377824e-15
16,"[1.0, 100.0]",4.263256414560601e-14,5.77457487551039e-15
16,"[1.0, 100.0]",4.263256414560601e-14,3.671745740234657e-15
16,"[1.0, 100.0]",3.552713678800501e-14,9.072743304334874e-16
17,"[1.0, 100.0]",1.2789769243681803e-13,1.2809335134833883e-15
17,"[1.0, 100.0]",2.842170943040401e-14,1.3101745893202894e-15
17,"[1.0, 100.0]",5.684341886080802e-14,1.2534985345487024e-15
19,"[1.0, 100.0]",2.842170943040401e-14,7.070634970372186e-16
19,"[1.0, 100.0]",8.526512829121202e-14,6.4925591747227155e-15
19,"[1.0, 100.0]",2.842170943040401e-14,4.019587190109109e-15
20,"[1.0, 100.0]",5.684341886080802e-14,5.346257523802743e-15
20,"[1.0, 100.0]",3.552713678800501e-14,4.715508926465101e-15
20,"[1.0, 100.0]",8.526512829121202e-14,5.335686008572113e-15
22,"[1.0, 100.0]",2.842170943040401e-14,1.498625735558845e-15
22,"[1.0, 100.0]",4.263256414560601e-14,9.63747658648076e-16
22,"[1.0, 100.0]",5.684341886080802e-14,1.891479836086707e-15
23,"[1.0, 100.0]",2.842170943040401e-14,5.32270919550771e-15
23,"[1.0, 100.0]",2.842170943040401e-14,6.427588917358831e-15
23,"[1.0, 100.0]",5.684341886080802e-14,4.044185312498776e-14
25,"[1.0, 100.0]",7.105427357601002e-14,2.7420065250853934e-15
25,"[1.0, 100.0]",5.684341886080802e-14,8.9675103666253e-16
25,"[1.0, 100.0]",4.263256414560601e-14,6.2520608512256626e-15
27,"[1.0, 100.0]",4.263256414560601e-14,3.1730714236869338e-15
27,"[1.0, 100.0]",4.263256414560601e-14,1.81091919601991e-15
27,"[1.0, 100.0]",4.263256414560601e-14,6.430790860772088e-15
29,"[1.0, 100.0]",2.842170943040401e-14,3.018991574274001e-15
29,"[1.0, 100.0]",4.263256414560601e-14,1.2508117457276276e-14
29,"[1.0, 100.0]",7.105427357601002e-14,3.30353107913907e-15
31,"[1.0, 100.0]",5.684341886080802e-14,1.6048761722587055e-15
31,"[1.0, 100.0]",3.552713678800501e-14,4.709562338051157e-15
31,"[1.0, 100.0]",4.263256414560601e-14,1.3809471891490467e-15
33,"[1.0, 100.0]",4.263256414560601e-14,1.889247937373902e-15
33,"[1.0, 100.0]",4.263256414560601e-14,9.914197638184671e-16
33,"[1.0, 100.0]",5.684341886080802e-14,9.120743160451465e-15
36,"[1.0, 100.0]",4.263256414560601e-14,5.823984137322028e-15
36,"[1.0, 100.0]",2.842170943040401e-14,1.8292846010276877e-15
36,"[1.0, 100.0]",4.263256414560601e-14,1.794763341652324e-15
39,"[1.0, 100.0]",5.684341886080802e-14,4.699062747953953e-15
39,"[1.0, 100.0]",5.684341886080802e-14,6.229389180422018e-15
39,"[1.0, 100.0]",4.263256414560601e-14,2.5269561302773255e-15
41,"[1.0, 100.0]",4.263256414560601e-14,4.006501568558046e-15
41,"[1.0, 100.0]",2.842170943040401e-14,2.7908886644717146e-15
41,"[1.0, 100.0]",5.684341886080802e-14,4.643857706356841e-15
44,"[1.0, 100.0]",4.263256414560601e-14,3.919297229376689e-15
44,"[1.0, 100.0]",4.263256414560601e-14,2.8058441892455073e-15
44,"[1.0, 100.0]",4.973799150320701e-14,2.5334879343348657e-15
48,"[1.0, 100.0]",5.684341886080802e-14,3.5069223461916677e-15
48,"[1.0, 100.0]",5.684341886080802e-14,7.311023786994938e-15
48,"[1.0, 100.0]",7.105427357601002e-14,2.2169221096328252e-15
51,"[1.0, 100.0]",4.263256414560601e-14,2.4978756363202982e-15
51,"[1.0, 100.0]",4.263256414560601e-14,8.039080757380666e-15
51,"[1.0, 100.0]",5.684341886080802e-14,1.3879940798134476e-14
55,"[1.0, 100.0]",4.263256414560601e-14,7.027837481478304e-15
55,"[1.0, 100.0]",4.973799150320701e-14,9.92317520922646e-15
55,"[1.0, 100.0]",7.105427357601002e-14,1.6999116395026535e-15
59,"[1.0, 100.0]",5.684341886080802e-14,4.225670024986605e-15
59,"[1.0, 100.0]",8.526512829121202e-14,3.6544893651905764e-14
59,"[1.0, 100.0]",6.394884621840902e-14,6.27450745303505e-15
64,"[1.0, 100.0]",5.684341886080802e-14,4.017851045905115e-15
64,"[1.0, 100.0]",5.684341886080802e-14,9.293545824332566e-15
64,"[1.0, 100.0]",7.105427357601002e-14,1.3328389710803926e-14
2,"[1.0, 1000.0]",8.526512829121202e-14,7.140419972951558e-16
2,"[1.0, 1000.0]",1.5006662579253316e-11,5.014734423741983e-14
2,"[1.0, 1000.0]",1.0231815394945443e-11,3.690592779659701e-14
2,"[1.0, 1000.0]",4.916955731459893e-12,5.434646938413724e-14
2,"[1.0, 1000.0]",1.8701484805205837e-11,4.607328919004443e-14
2,"[1.0, 1000.0]",1.3301360013429075e-11,1.461944082089092e-14
2,"[1.0, 1000.0]",4.558842192636803e-11,7.523064390550341e-14
2,"[1.0, 1000.0]",2.842170943040401e-14,3.1491153791412806e-16
2,"[1.0, 1000.0]",4.547473508864641e-13,9.816103666229278e-16
2,"[1.0, 1000.0]",3.325340003357269e-12,3.4056006733554645e-14
2,"[1.0, 1000.0]",3.126388037344441e-13,1.6110571444738664e-15
2,"[1.0, 1000.0]",2.3419488570652902e-11,3.524707263587147e-14
2,"[1.0, 1000.0]",7.617018127348274e-12,2.4588923812314968e-14
2,"[1.0, 1000.0]",5.002220859751105e-12,1.2339797047616671e-14
2,"[1.0, 1000.0]",1.1823431123048067e-11,3.7886217309353965e-14
2,"[1.0, 1000.0]",3.126388037344441e-11,8.387439605220451e-14
2,"[1.0, 1000.0]",1.1482370609883219e-11,2.499236285411436e-14
2,"[1.0, 1000.0]",6.343725544866174e-11,7.416070305602126e-14
3,"[1.0, 1000.0]",1.8474111129762605e-12,9.902054717120727e-15
3,"[1.0, 1000.0]",1.830358087318018e-11,3.332695543198174e-14
3,"[1.0, 1000.0]",5.229594535194337e-12,9.905392896465384e-15
3,"[1.0, 1000.0]",1.750777300912887e-11,5.057901246028493e-14
3,"[1.0, 1000.0]",3.751665644813329e-12,1.730438365454367e-14
3,"[1.0, 1000.0]",1.8417267710901797e-11,2.3284523387059753e-13
3,"[1.0, 1000.0]",7.389644451905042e-12,1.9629045401732284e-14
3,"[1.0, 1000.0]",7.150902092689648e-11,2.42655739523191e-13
3,"[1.0, 1000.0]",1.8530954548623413e-11,4.78951264580378e-14
3,"[1.0, 1000.0]",3.808509063674137e-12,1.1310301909781888e-14
3,"[1.0, 1000.0]",3.7630343285854906e-11,1.1270520713466545e-13
3,"[1.0, 1000.0]",7.389644451905042e-12,4.3731469119506893e-14
4,"[1.0, 1000.0]",6.139089236967266e-12,4.964810842594529e-14
4,"[1.0, 1000.0]",1.7390533457728452e-12,1.5702835293167839e-13
4,"[1.0, 1000.0]",5.343281372915953e-12,1.0807335092654831e-14
4,"[1.0, 1000.0]",2.1827872842550278e-11,1.1234588221359335e-13
4,"[1.0, 1000.0]",1.2789769243681803e-12,4.486126837819324e-14
4,"[1.0, 1000.0]",9.549694368615746e-12,1.1904112730288386e-13
4,"[1.0, 1000.0]",3.979039320256561e-12,1.3489424481028753e-14
4,"[1.0, 1000.0]",1.1368683772161603e-12,8.231310127626807e-15
4,"[1.0, 1000.0]",3.467448550509289e-11,1.3108019130959785e-13
5,"[1.0, 1000.0]",2.2737367544323206e-13,5.156488884382505e-16
5,"[1.0, 1000.0]",3.410605131648481e-13,4.1102347102183385e-16
5,"[1.0, 1000.0]",2.2737367544323206e-13,7.012276400787981e-16
5,"[1.0, 1000.0]",1.1368683772161603e-13,2.6746245226058877e-16
5,"[1.0, 1000.0]",1.1368683772161603e-13,4.1536076179753935e-16
5,"[1.0, 1000.0]",4.547473508864641e-13,4.956375124558919e-15
5,"[1.0, 1000.0]",3.410605131648481e-13,2.062314773384265e-14
5,"[1.0, 1000.0]",8.526512829121202e-13,3.084461667295952e-15
5,"[1.0, 1000.0]",3.410605131648481e-13,1.0595081833132522e-15
6,"[1.0, 1000.0]",6.821210263296962e-13,6.380840405051074e-15
6,"[1.0, 1000.0]",2.2737367544323206e-13,1.3828060428604053e-15
6,"[1.0, 1000.0]",4.547473508864641e-13,2.0048848352231512e-14
6,"[1.0, 1000.0]",2.2737367544323206e-13,2.7363612940708603e-16
6,"[1.0, 1000.0]",2.2737367544323206e-13,5.705529636361921e-14
6,"[1.0, 1000.0]",1.7053025658242404e-13,6.546850482254433e-16
7,"[1.0, 1000.0]",5.684341886080801e-13,1.4498493586146725e-15
7,"[1.0, 1000.0]",2.2737367544323206e-13,3.3918876212491673e-16
7,"[1.0, 1000.0]",2.2737367544323206e-13,2.78511381372516e-16
7,"[1.0, 1000.0]",1.7053025658242404e-13,8.360684436442457e-16
7,"[1.0, 1000.0]",4.547473508864641e-13,1.116564445247583e-15
7,"[1.0, 1000.0]",2.2737367544323206e-13,1.6204660696038027e-15
8,"[1.0, 1000.0]",2.2737367544323206e-13,3.6926452591457446e-14
8,"[1.0, 1000.0]",4.547473508864641e-13,1.4892344635412403e-15
8,"[1.0, 1000.0]",2.2737367544323206e-13,4.070134257741915e-16
8,"[1.0, 1000.0]",4.547473508864641e-13,1.993000830684678e-14
8,"[1.0, 1000.0]",2.2737367544323206e-13,1.7553700661505045e-15
8,"[1.0, 1000.0]",1.7053025658242404e-13,8.089640080414324e-16
9,"[1.0, 1000.0]",4.547473508864641e-13,6.455775463565964e-16
9,"[1.0, 1000.0]",9.094947017729282e-13,1.58377405585405e-15
9,"[1.0, 1000.0]",4.547473508864641e-13,4.5610307765314225e-15
10,"[1.0, 1000.0]",1.1368683772161603e-13,8.769738179080702e-16
10,"[1.0, 1000.0]",2.2737367544323206e-13,2.9827118929111712e-15
10,"[1.0, 1000.0]",2.2737367544323206e-13,7.632607562471387e-16
10,"[1.0, 1000.0]",2.2737367544323206e-13,7.355972932383516e-16
10,"[1.0, 1000.0]",2.2737367544323206e-13,1.8021809876191388e-15
10,"[1.0, 1000.0]",5.684341886080801e-13,5.350776741969708e-15
11,"[1.0, 1000.0]",6.821210263296962e-13,2.040417660128165e-15
11,"[1.0, 1000.0]",2.2737367544323206e-13,1.996586704507476e-15
11,"[1.0, 1000.0]",3.410605131648481e-13,7.945356230243206e-16
12,"[1.0, 1000.0]",7.958078640513122e-13,3.4700862993134802e-15
12,"[1.0, 1000.0]",3.410605131648481e-13,5.242799539016459e-15
12,"[1.0, 1000.0]",1.7053025658242404e-13,6.06416036097739e-16
13,"[1.0, 1000.0]",4.547473508864641e-13,5.5948434840153535e-15
13,"[1.0, 1000.0]",3.410605131648481e-13,2.462735221087027e-15
13,"[1.0, 1000.0]",3.410605131648481e-13,8.330087213910265e-16
14,"[1.0, 1000.0]",5.684341886080801e-13,6.609745291509463e-15
14,"[1.0, 1000.0]",2.2737367544323206e-13,7.453751387052878e-15
14,"[1.0, 1000.0]",2.2737367544323206e-13,2.677919781788366e-15
15,"[1.0, 1000.0]",6.821210263296962e-13,9.541876132542294e-16
15,"[1.0, 1000.0]",6.252776074688882e-13,2.7694730515488817e-15
15,"[1.0, 1000.0]",4.547473508864641e-13,1.1753421916717204e-15
16,"[1.0, 1000.0]",5.684341886080801e-13,3.3064381587382557e-15
16,"[1.0, 1000.0]",3.410605131648481e-13,3.414491900165011e-15
16,"[1.0, 1000.0]",5.684341886080801e-13,1.5539232355245338e-15
17,"[1.0, 1000.0]",5.115907697472721e-13,4.294382158496421e-15
17,"[1.0, 1000.0]",2.8421709430404007e-13,1.1287658894240386e-15
17,"[1.0, 1000.0]",1.1368683772161603e-12,1.2797281730409818e-14
19,"[1.0, 1000.0]",7.958078640513122e-13,1.4044832878446266e-15
19,"[1.0, 1000.0]",5.684341886080801e-13,1.654274266608271e-14
19,"[1.0, 1000.0]",5.684341886080801e-13,3.536146012548389e-15
20,"[1.0, 1000.0]",6.821210263296962e-13,2.3415402294042473e-15
20,"[1.0, 1000.0]",3.410605131648481e-13,1.5188680104091324e-15
20,"[1.0, 1000.0]",5.684341886080801e-13,8.93071808786968e-16
22,"[1.0, 1000.0]",5.684341886080801e-13,2.912897715066859e-14
22,"[1.0, 1000.0]",2.2737367544323206e-13,6.58024027921602e-16
22,"[1.0, 1000.0]",7.958078640513122e-13,1.1599871876708476e-13
23,"[1.0, 1000.0]",3.410605131648481e-13,1.9527514282207137e-15
23,"[1.0, 1000.0]",5.684341886080801e-13,2.5139337857050774e-14
23,"[1.0, 1000.0]",5.684341886080801e-13,3.6842140245012325e-14
25,"[1.0, 1000.0]",5.115907697472721e-13,3.818315640291199e-15
25,"[1.0, 1000.0]",5.684341886080801e-13,8.049628895954811e-15
25,"[1.0, 1000.0]",7.958078640513122e-13,7.681614261910812e-15
27,"[1.0, 1000.0]",4.547473508864641e-13,7.141754196118006e-15
27,"[1.0, 1000.0]",3.410605131648481e-13,1.1285887619453107e-14
27,"[1.0, 1000.0]",5.684341886080801e-13,5.474674093779246e-14
29,"[1.0, 1000.0]",4.547473508864641e-13,1.090924452002761e-14
29,"[1.0, 1000.0]",4.547473508864641e-13,1.0781743339733285e-14
29,"[1.0, 1000.0]",3.410605131648481e-13,1.1821638039135845e-15
31,"[1.0, 1000.0]",3.410605131648481e-13,1.2687589513444748e-14
31,"[1.0, 1000.0]",3.410605131648481e-13,2.701227150324972e-15
31,"[1.0, 1000.0]",5.684341886080801e-13,2.2553065120211005e-15
33,"[1.0, 1000.0]",5.684341886080801e-13,6.864171303364817e-15
33,"[1.0, 1000.0]",3.410605131648481e-13,9.407053075178821e-15
33,"[1.0, 1000.0]",3.410605131648481e-13,5.598460959816923e-15
36,"[1.0, 1000.0]",5.684341886080801e-13,3.231201647341056e-15
36,"[1.0, 1000.0]",3.410605131648481e-13,1.1528972609992449e-14
36,"[1.0, 1000.0]",5.684341886080801e-13,2.461344668121944e-15
39,"[1.0, 1000.0]",5.684341886080801e-13,1.0018344040574504e-13
39,"[1.0, 1000.0]",5.115907697472721e-13,7.104350550737658e-14
39,"[1.0, 1000.0]",6.821210263296962e-13,4.904427624331651e-14
41,"[1.0, 1000.0]",5.684341886080801e-13,3.4835073101665267e-15
41,"[1.0, 1000.0]",4.547473508864641e-13,1.6314818987308035e-14
41,"[1.0, 1000.0]",3.979039320256561e-13,6.67370276959544e-15
44,"[1.0, 1000.0]",5.684341886080801e-13,2.303281074595041e-15
44,"[1.0, 1000.0]",7.958078640513122e-13,3.013792024597051e-15
44,"[1.0, 1000.0]",5.115907697472721e-13,2.2485065801369673e-15
48,"[1.0, 1000.0]",1.1368683772161603e-12,1.1523127159802671e-14
48,"[1.0, 1000.0]",4.547473508864641e-13,3.87690587855159e-15
48,"[1.0, 1000.0]",6.821210263296962e-13,5.065105351965962e-15
51,"[1.0, 1000.0]",5.684341886080801e-13,5.280684648187832e-15
51,"[1.0, 1000.0]",4.547473508864641e-13,8.024358074117939e-15
51,"[1.0, 1000.0]",1.2505552149377763e-12,7.350451573190381e-15
55,"[1.0, 1000.0]",3.410605131648481e-13,2.395230543173045e-15
55,"[1.0, 1000.0]",4.547473508864641e-13,3.0067070835701616e-15
55,"[1.0, 1000.0]",6.821210263296962e-13,6.745458616435008e-15
59,"[1.0, 1000.0]",4.973799150320701e-13,2.4154781818424564e-13
59,"[1.0, 1000.0]",3.410605131648481e-13,2.7467924590133417e-14
59,"[1.0, 1000.0]",3.979039320256561e-13,6.556646388324952e-15
64,"[1.0, 1000.0]",5.684341886080801e-13,2.7615233224861582e-14
64,"[1.0, 1000.0]",5.684341886080801e-13,7.630253340282713e-15
64,"[1.0, 1000.0]",6.821210263296962e-13,5.022054877933308e-15
